prix,surface,ville,type_bien,nb_pieces,source
100.0,L Aouina,Tunis,,,tayara
330000.0,Chotrana 3,Ariana,,,tayara
520000.0,tunis,tunis,,,tayara
1600.0,Ennasr,Ariana,,,tayara
2300.0,Jardins De Carthage,Tunis,,,tayara
4000.0,Jardins De Carthage,Tunis,,,tayara
500000.0,La Soukra,Ariana,,,tayara
2700.0,Mutuelleville,Tunis,,,tayara
40000.0,Centre Ville Lafayette,Tunis,,,tayara
1300.0,Montplaisir,Tunis,,,tayara
1350.0,Tunis,Tunis,,,tayara
1400000.0,La Soukra,Ariana,,,tayara
950.0,Ariana,Ariana,,,tayara
1200.0,Ariana,Ariana,,,tayara
1150.0,Ariana,Ariana,,,tayara
1150.0,Ariana,Ariana,,,tayara
150000.0,Mnihla,Ariana,,,tayara
550000.0,Chotrana 1,Ariana,,,tayara
300000.0,Chotrana 1,Ariana,,,tayara
0.0,Tunis,Tunis,,,tayara
300000.0,Sidi Thabet,Ariana,,,tayara
1100.0,Cité Ennasr 2,Ariana,,,tayara
30000.0,Mégrine,Ben Arous,,,tayara
198000.0,Chotrana 1,Ariana,,,tayara
4349.0,tunis,tunis,,,tayara
4699.0,tunis,tunis,,,tayara
3379.0,tunis,tunis,,,tayara
1219.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
2219.0,tunis,tunis,,,tayara
7859.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
1500.0,Montplaisir,Tunis,,,tayara
4349.0,tunis,tunis,,,tayara
2609.0,tunis,tunis,,,tayara
3379.0,tunis,tunis,,,tayara
4699.0,tunis,tunis,,,tayara
779.0,tunis,tunis,,,tayara
1739.0,tunis,tunis,,,tayara
1219.0,tunis,tunis,,,tayara
949.0,Centre Urbain Nord,Tunis,,,tayara
2609.0,Le Kram,Tunis,,,tayara
1699.0,Centre Urbain Nord,Tunis,,,tayara
1500.0,tunis,tunis,,,tayara
829.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
1739.0,Le Kram,Tunis,,,tayara
4349.0,Le Kram,Tunis,,,tayara
7859.0,tunis,tunis,,,tayara
2219.0,Carthage,Tunis,,,tayara
619.0,tunis,tunis,,,tayara
3009.0,tunis,tunis,,,tayara
6498.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
769.0,tunis,tunis,,,tayara
2609.0,tunis,tunis,,,tayara
0.0,Menzel Bourguiba,Bizerte,,,tayara
349.0,tunis,tunis,,,tayara
4349.0,tunis,tunis,,,tayara
2219.0,tunis,tunis,,,tayara
1849.0,tunis,tunis,,,tayara
649.0,tunis,tunis,,,tayara
1219.0,tunis,tunis,,,tayara
349.0,tunis,tunis,,,tayara
949.0,Centre Urbain Nord,Tunis,,,tayara
1179.0,tunis,tunis,,,tayara
1650.0,Jardins De Carthage,Tunis,,,tayara
100.0,Ennasr,Ariana,,,tayara
1800.0,Chotrana 3,Ariana,,,tayara
7000000.0,Sousse,Sousse,,,tayara
80.0,Ennasr,Ariana,,,tayara
80.0,Ennasr,Ariana,,,tayara
80.0,Ennasr,Ariana,,,tayara
70.0,El Menzah 8,Ariana,,,tayara
100.0,Ennasr,Ariana,,,tayara
70.0,Ennasr,Ariana,,,tayara
70.0,Ennasr,Ariana,,,tayara
80.0,El Menzah 8,Ariana,,,tayara
179000.0,Mrezga,Nabeul,,,tayara
275000.0,L Aouina,Tunis,,,tayara
750.0,Sousse Jawhara,Sousse,,,tayara
1800.0,Centre Urbain Nord,Tunis,,,tayara
1150.0,Sousse,Sousse,,,tayara
90.0,Ain Zaghouen,Tunis,,,tayara
999000.0,tunis,tunis,,,tayara
0.0,Nabeul,Nabeul,,,tayara
210000.0,Cité Hedi Nouira,Ariana,,,tayara
1600.0,Ennasr,Ariana,,,tayara
2500.0,Sousse,Sousse,,,tayara
1550.0,L Aouina,Tunis,,,tayara
50000.0,La Manouba,La Manouba,,,tayara
0.0,Sahloul,Sousse,,,tayara
2000.0,Hammam Sousse,Sousse,,,tayara
1650.0,L Aouina,Tunis,,,tayara
1500.0,Hammamet Nord,Nabeul,,,tayara
4000.0,Khzema,Sousse,,,tayara
1200.0,Sahloul,Sousse,,,tayara
650.0,Hammam Sousse,Sousse,,,tayara
730.0,Jardins El Menzah,Ariana,,,tayara
650.0,Ennasr,Ariana,,,tayara
900.0,El Manar 2,Tunis,,,tayara
20000.0,El Haouaria,Nabeul,,,tayara
0.0,Sidi Hassine,Tunis,,,tayara
600.0,Radès,Ben Arous,,,tayara
1101.0,Ariana,Ariana,,,tayara
115000.0,Radès,Ben Arous,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
350.0,Sfax Ville,Sfax,,,tayara
0.0,Borj Louzir,Ariana,,,tayara
800000.0,Tunis,Tunis,,,tayara
1500.0,Ain Zaghouan Nord,Tunis,,,tayara
4500.0,L Aouina,Tunis,,,tayara
215000.0,Ain Zaghouen,Tunis,,,tayara
235000.0,L Aouina,Tunis,,,tayara
700.0,Mrezga,Nabeul,,,tayara
0.0,Zaghouen,Zaghouan,,,tayara
900000.0,Hammamet,Nabeul,,,tayara
360000.0,L Aouina,Tunis,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
400000.0,Raoued,Ariana,,,tayara
0.0,Bellevue,Tunis,,,tayara
1167000.0,Sidi Daoud,Tunis,,,tayara
840000.0,Chotrana 3,Ariana,,,tayara
0.0,Chotrana 3,Ariana,,,tayara
650000.0,Jardins De Carthage,Tunis,,,tayara
620000.0,Manouba Ville,La Manouba,,,tayara
0.0,Bellevue,Tunis,,,tayara
375000.0,L Aouina,Tunis,,,tayara
1800.0,tunis,tunis,,,tayara
1200.0,L Aouina,Tunis,,,tayara
750.0,Sidi Bou Said,Tunis,,,tayara
495000.0,Ghazela,Ariana,,,tayara
1700.0,La Marsa,Tunis,,,tayara
370000.0,L Aouina,Tunis,,,tayara
0.0,tunis,tunis,,,tayara
2100.0,La Marsa,Tunis,,,tayara
395000.0,L Aouina,Tunis,,,tayara
285000.0,Cité Ennasr 2,Ariana,,,tayara
670000.0,Ksar Said,Tunis,,,tayara
90.0,Sfax,Sfax,,,tayara
700.0,Mrezga,Nabeul,,,tayara
1800000.0,Menzel Chaker,Sfax,,,tayara
635000.0,Route MANZEL CHAKER,Sfax,,,tayara
165000.0,Sfax,Sfax,,,tayara
1000000.0,Route de l'aéroport,Sfax,,,tayara
710000.0,Sfax,Sfax,,,tayara
75000.0,Kélibia,Nabeul,,,tayara
80.0,Sfax Ville,Sfax,,,tayara
300.0,Hammamet,Nabeul,,,tayara
2250.0,Centre Urbain Nord,Tunis,,,tayara
2200.0,Centre Urbain Nord,Tunis,,,tayara
3900.0,Centre Urbain Nord,Tunis,,,tayara
2500.0,Centre Urbain Nord,Tunis,,,tayara
4600.0,Centre Urbain Nord,Tunis,,,tayara
2500.0,Centre Urbain Nord,Tunis,,,tayara
2800.0,Centre Urbain Nord,Tunis,,,tayara
1700.0,Gammarth,Tunis,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
290000.0,El Haouaria,Nabeul,,,tayara
0.0,Monastir,Monastir,,,tayara
320000.0,Monastir,Monastir,,,tayara
270000.0,Monastir,Monastir,,,tayara
0.0,Route SOKRA,Sfax,,,tayara
1.0,Lac 2,Tunis,,,tayara
70.0,El Menzah 9,Tunis,,,tayara
150.0,Khzema,Sousse,,,tayara
750.0,Le Bardo,Tunis,,,tayara
100000.0,Djerba Ajim,Médenine,,,tayara
679999.0,Beni Hassen,Monastir,,,tayara
1.0,Monastir,Monastir,,,tayara
395000.0,L Aouina,Tunis,,,tayara
2000.0,L Aouina,Tunis,,,tayara
1400.0,L Aouina,Tunis,,,tayara
1500.0,L Aouina,Tunis,,,tayara
225000.0,L Aouina,Tunis,,,tayara
1000.0,L Aouina,Tunis,,,tayara
315000.0,L Aouina,Tunis,,,tayara
180000.0,Ain Zaghouen,Tunis,,,tayara
1100.0,L Aouina,Tunis,,,tayara
360000.0,L Aouina,Tunis,,,tayara
950.0,L Aouina,Tunis,,,tayara
1500.0,L Aouina,Tunis,,,tayara
290000.0,La Soukra,Ariana,,,tayara
289000.0,L Aouina,Tunis,,,tayara
1200.0,L Aouina,Tunis,,,tayara
220000.0,L Aouina,Tunis,,,tayara
2100.0,Ariana,Ariana,,,tayara
1500.0,L Aouina,Tunis,,,tayara
218000.0,L Aouina,Tunis,,,tayara
1.0,El Mourouj,Ben Arous,,,tayara
1.0,El Mourouj,Ben Arous,,,tayara
270000.0,Kélibia,Nabeul,,,tayara
70.0,Ennasr,Ariana,,,tayara
300000.0,L Aouina,Tunis,,,tayara
85.0,Kalaâ Sghira,Sousse,,,tayara
205000.0,L Aouina,Tunis,,,tayara
3000.0,Ain Zaghouan Nord,Tunis,,,tayara
2800.0,La Marsa,Tunis,,,tayara
3500.0,La Marsa,Tunis,,,tayara
280000.0,Riadh Andalous,Ariana,,,tayara
198000.0,El Manar 1,Tunis,,,tayara
1.0,Gammarth,Tunis,,,tayara
450000.0,Montplaisir,Tunis,,,tayara
900.0,Hammam Sousse,Sousse,,,tayara
0.0,tunis,tunis,,,tayara
0.0,Medina Jedida,Ben Arous,,,tayara
9.0,Sfax Ville,Sfax,,,tayara
0.0,Autres Villes,Tunis,,,tayara
1450000.0,Khzema,Sousse,,,tayara
350000.0,Sousse Riadh,Sousse,,,tayara
370000.0,Sahloul,Sousse,,,tayara
550000.0,Sousse Jawhara,Sousse,,,tayara
57000.0,Sousse Sidi Abdelhamid,Sousse,,,tayara
1400.0,Chatt mariem,Sousse,,,tayara
145000.0,Chatt mariem,Sousse,,,tayara
349000.0,Hammam Sousse,Sousse,,,tayara
185000.0,L Aouina,Tunis,,,tayara
1450.0,L Aouina,Tunis,,,tayara
3500.0,L Aouina,Tunis,,,tayara
187000.0,L Aouina,Tunis,,,tayara
1400.0,L Aouina,Tunis,,,tayara
299998.0,tunis,tunis,,,tayara
395000.0,L Aouina,Tunis,,,tayara
200000.0,Ain Zaghouan Nord,Tunis,,,tayara
200000.0,Ain Zaghouen,Tunis,,,tayara
260000.0,L Aouina,Tunis,,,tayara
0.0,L Aouina,Tunis,,,tayara
900.0,L Aouina,Tunis,,,tayara
950000.0,Carthage,Tunis,,,tayara
3500.0,La Soukra,Ariana,,,tayara
1200.0,L Aouina,Tunis,,,tayara
258000.0,Ain Zaghouan Nord,Tunis,,,tayara
382002.0,Ain Zaghouen,Tunis,,,tayara
238001.0,L Aouina,Tunis,,,tayara
186001.0,L Aouina,Tunis,,,tayara
239000.0,L Aouina,Tunis,,,tayara
950.0,L Aouina,Tunis,,,tayara
1100.0,L Aouina,tunis,,,tayara
355000.0,L Aouina,Tunis,,,tayara
247000.0,L Aouina,Tunis,,,tayara
193000.0,L Aouina,Tunis,,,tayara
1380.0,L Aouina,Tunis,,,tayara
360000.0,Ain Zaghouan Nord,Tunis,,,tayara
208000.0,L Aouina,Tunis,,,tayara
318000.0,L Aouina,Tunis,,,tayara
360000.0,L Aouina,Tunis,,,tayara
3500.0,L Aouina,Tunis,,,tayara
381002.0,L Aouina,Tunis,,,tayara
0.0,Chotrana 1,Ariana,,,tayara
1200.0,L Aouina,Tunis,,,tayara
216000.0,L Aouina,Tunis,,,tayara
1200.0,Ain Zaghouen,Tunis,,,tayara
382000.0,L Aouina,Tunis,,,tayara
1250.0,L Aouina,Tunis,,,tayara
248000.0,L Aouina,Tunis,,,tayara
257000.0,L Aouina,Tunis,,,tayara
289000.0,L Aouina,Tunis,,,tayara
110.0,Hammam Sousse,Sousse,,,tayara
120.0,Lac 2,Tunis,,,tayara
1200.0,Borj Cedria,Ben Arous,,,tayara
0.0,Ain Zaghouen,Tunis,,,tayara
379999.0,Ennasr,Ariana,,,tayara
0.0,L Aouina,Tunis,,,tayara
850.0,L Aouina,Tunis,,,tayara
315000.0,tunis,tunis,,,tayara
3500.0,Lac 2,Tunis,,,tayara
420000.0,L Aouina,Tunis,,,tayara
2200.0,La Soukra,Ariana,,,tayara
2200.0,L Aouina,Tunis,,,tayara
280000.0,Ben Arous,Ben Arous,,,tayara
2000.0,L Aouina,Tunis,,,tayara
0.0,Ain Zaghouan Nord,Tunis,,,tayara
158000.0,Soliman,Nabeul,,,tayara
0.0,Douz Nord,Kébili,,,tayara
1300.0,L Aouina,Tunis,,,tayara
3000.0,L Aouina,Tunis,,,tayara
1500000.0,Gammarth,Tunis,,,tayara
697000.0,Hammamet,Nabeul,,,tayara
3800.0,tunis,tunis,,,tayara
2500.0,Chotrana,Ariana,,,tayara
400000.0,tunis,Ariana,,,tayara
120000.0,Oued Ellil,La Manouba,,,tayara
0.0,L Aouina,Tunis,,,tayara
120000.0,Ain Zaghouen,Tunis,,,tayara
1200.0,L Aouina,Tunis,,,tayara
1000.0,L Aouina,Tunis,,,tayara
450000.0,L Aouina,Tunis,,,tayara
0.0,Ennasr,Ariana,,,tayara
110000.0,Kélibia,Nabeul,,,tayara
900.0,tunis,tunis,,,tayara
700.0,Bab Souika,Tunis,,,tayara
1.0,Sousse Riadh,Sousse,,,tayara
1200.0,Ennasr,Ariana,,,tayara
250000.0,Mornag,Ben Arous,,,tayara
100000.0,Borj Louzir,Ariana,,,tayara
400.0,Bizerte Nord,Bizerte,,,tayara
240000.0,Ain Zaghouen,Tunis,,,tayara
1200000.0,Sfax,Sfax,,,tayara
1.0,Soliman,Nabeul,,,tayara
490000.0,Sakiet Eddaïer,Sfax,,,tayara
850.0,Cité Ennasr 2,Ariana,,,tayara
5.0,Fouchana,Ben Arous,,,tayara
2300.0,El Menzah 4,Tunis,,,tayara
1.0,El Haouaria,Nabeul,,,tayara
0.0,El Menzah 9,Tunis,,,tayara
1600.0,Ariana,Ariana,,,tayara
1.0,Chotrana 3,Ariana,,,tayara
1400.0,Riadh Andalous,Ariana,,,tayara
1.0,Radès,Ben Arous,,,tayara
1600.0,Ennasr,Ariana,,,tayara
1.0,Chotrana 1,Ariana,,,tayara
1300.0,Cité Ennasr 2,Ariana,,,tayara
280.0,El Haouaria,Nabeul,,,tayara
2400.0,La Marsa,Tunis,,,tayara
4000.0,Gammarth,Tunis,,,tayara
1400.0,Nouvelle Ariana,Ariana,,,tayara
1400.0,Ennasr,Ariana,,,tayara
0.0,Lac 1,Tunis,,,tayara
520000.0,Medina Jedida,Ben Arous,,,tayara
2200.0,Menzah,Tunis,,,tayara
1700.0,El Menzah 7,Ariana,,,tayara
1.0,Sfax,Sfax,,,tayara
1700.0,Cité Ennasr 2,Ariana,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
2200.0,Nouvelle Ariana,Ariana,,,tayara
0.0,Sfax,Sfax,,,tayara
1000.0,Medina Jedida,Ben Arous,,,tayara
13500.0,Jardins De Carthage,Tunis,,,tayara
355000.0,tunis,tunis,,,tayara
238000.0,La Soukra,Ariana,,,tayara
1200.0,La Soukra,Ariana,,,tayara
5000.0,La Marsa,Tunis,,,tayara
620000.0,La Soukra,Ariana,,,tayara
3000.0,Cité Ennasr 2,Ariana,,,tayara
950000.0,Montplaisir,Tunis,,,tayara
1600.0,Cité Ennasr 2,Ariana,,,tayara
140000.0,Le Bardo,Tunis,,,tayara
1190000.0,Borj Cedria,Ben Arous,,,tayara
1450000.0,Borj Cedria,Ben Arous,,,tayara
224000.0,Borj Cedria,Ben Arous,,,tayara
250000.0,Ezzouhour,Tunis,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
249000.0,Borj Cedria,Ben Arous,,,tayara
350000.0,Borj Cedria,Ben Arous,,,tayara
150000.0,Borj Cedria,Ben Arous,,,tayara
230500.0,Borj Cedria,Ben Arous,,,tayara
135000.0,tunis,tunis,,,tayara
925000.0,Borj Cedria,Ben Arous,,,tayara
150000.0,Borj Cedria,Ben Arous,,,tayara
758000.0,Borj Cedria,Ben Arous,,,tayara
650000.0,Borj Cedria,Ben Arous,,,tayara
790000.0,Borj Cedria,Ben Arous,,,tayara
1460000.0,Borj Cedria,Ben Arous,,,tayara
250000.0,Borj Cedria,Ben Arous,,,tayara
268000.0,Borj Cedria,Ben Arous,,,tayara
243000.0,Borj Cedria,Ben Arous,,,tayara
480000.0,Borj Cedria,Ben Arous,,,tayara
250000.0,Borj Cedria,Ben Arous,,,tayara
750000.0,Borj Cedria,Ben Arous,,,tayara
334000.0,Borj Cedria,ben-arous,,,tayara
1600.0,Cité Ennasr 2,Ariana,,,tayara
175000.0,El Menzah 7,Ariana,,,tayara
2000.0,Lac 1,Tunis,,,tayara
750.0,El Menzah 7,Ariana,,,tayara
1600.0,Cité Ennasr 2,Ariana,,,tayara
220000.0,Autres Villes,Tunis,,,tayara
1200.0,Riadh Andalous,Ariana,,,tayara
1600.0,El Menzah 7,Ariana,,,tayara
222500.0,Borj Cedria,Ben Arous,,,tayara
758000.0,Borj Cedria,Ben Arous,,,tayara
140000.0,Borj Cedria,Ben Arous,,,tayara
175000.0,Borj Cedria,Ben Arous,,,tayara
1600000.0,Borj Cedria,Ben Arous,,,tayara
175000.0,Ben Arous,Ben Arous,,,tayara
134000.0,Borj Cedria,Ben Arous,,,tayara
990000.0,Borj Cedria,Ben Arous,,,tayara
281000.0,Borj Cedria,Ben Arous,,,tayara
1500.0,Ariana Essoughra,Ariana,,,tayara
470000.0,tunis,tunis,,,tayara
240000.0,Djerba Houmt Souk,Médenine,,,tayara
200000.0,Ksour Essef,Mahdia,,,tayara
0.0,Carthage,Tunis,,,tayara
70.0,Ennasr,Ariana,,,tayara
780.0,Monfleury,Tunis,,,tayara
1650.0,Menzah,Tunis,,,tayara
2200.0,La Marsa,Tunis,,,tayara
498.0,Sousse Sidi Abdelhamid,Sousse,,,tayara
7000.0,El Menzah 5,Ariana,,,tayara
1150.0,Ariana,Ariana,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
1500.0,Ariana,Ariana,,,tayara
1300.0,Riadh Andalous,Ariana,,,tayara
225000.0,Cité Ennasr 2,Ariana,,,tayara
1320.0,Cité Ennasr 2,Ariana,,,tayara
1200.0,La Soukra,Ariana,,,tayara
430000.0,Cité Ennasr 2,Ariana,,,tayara
3800.0,Mutuelleville,Tunis,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
1750.0,Les Jardins El Menzah 1,Ariana,,,tayara
3300.0,El Menzah 7,Ariana,,,tayara
6500.0,El Menzah 8,Ariana,,,tayara
550.0,Ben Arous,Ben Arous,,,tayara
1200.0,El Menzah 9,Tunis,,,tayara
0.0,Alain Savary,Tunis,,,tayara
330000.0,El Menzah 7,Ariana,,,tayara
1650.0,El Menzah 9,Tunis,,,tayara
255000.0,Borj Cedria,Ben Arous,,,tayara
800.0,Cite Ennkhilet,Ariana,,,tayara
2700.0,Jardins De Carthage,Tunis,,,tayara
4000.0,La Marsa,Tunis,,,tayara
1150.0,Ain Zaghouan Nord,Tunis,,,tayara
1400.0,Cité Ennasr 2,Ariana,,,tayara
4200.0,El Menzah 6,Ariana,,,tayara
178000.0,Hammam Ghezèze,Nabeul,,,tayara
1400.0,Cité Ennasr 2,Ariana,,,tayara
110.0,Hammam Sousse,Sousse,,,tayara
8000.0,Sidi Bou Said,Tunis,,,tayara
1450.0,El Menzah 7,Ariana,,,tayara
7500.0,Centre Urbain Nord,Tunis,,,tayara
0.0,Mnihla,Ariana,,,tayara
780.0,El Omrane Supérieur,Tunis,,,tayara
4500.0,La Marsa,Tunis,,,tayara
330000.0,Tunis Belvedere,Tunis,,,tayara
480.0,tunis,tunis,,,tayara
1100.0,El Menzah 9,Tunis,,,tayara
0.0,tunis,tunis,,,tayara
90.0,L Aouina,Tunis,,,tayara
3800.0,Mutuelleville,Tunis,,,tayara
80.0,L Aouina,Tunis,,,tayara
3700.0,Jardins De Carthage,Tunis,,,tayara
2000.0,Jardins De Carthage,Tunis,,,tayara
1200.0,Jardins De Carthage,Tunis,,,tayara
1700.0,Jardins De Carthage,Tunis,,,tayara
2800.0,Jardins De Carthage,Tunis,,,tayara
2100.0,Jardins De Carthage,Tunis,,,tayara
6000.0,Jardins De Carthage,Tunis,,,tayara
1600.0,Le Kram,Tunis,,,tayara
2000.0,Jardins De Carthage,Tunis,,,tayara
1850.0,Jardins De Carthage,Tunis,,,tayara
50.0,Sousse,Sousse,,,tayara
1800000.0,El Menzah 9,Tunis,,,tayara
70.0,Hammam Sousse,Sousse,,,tayara
1000.0,Denden,La Manouba,,,tayara
0.0,Jardins El Menzah,Ariana,,,tayara
0.0,Raoued,Ariana,,,tayara
1200.0,Cité Ennasr 2,Ariana,,,tayara
1200.0,Sahloul,Sousse,,,tayara
0.0,Ezzahra,Ben Arous,,,tayara
1200000.0,El Menzah 9,Tunis,,,tayara
0.0,Boumhel,Ben Arous,,,tayara
207000.0,Kélibia,Nabeul,,,tayara
80.0,Monastir,Monastir,,,tayara
580.0,Mahdia,Mahdia,,,tayara
1250.0,L Aouina,Tunis,,,tayara
1100.0,L Aouina,Tunis,,,tayara
1500.0,Cité Ennasr 2,Ariana,,,tayara
1900.0,El Menzah 9,Tunis,,,tayara
0.0,Chatt mariem,Sousse,,,tayara
140.0,Jardins De Carthage,Tunis,,,tayara
4800.0,El Menzah 9,Tunis,,,tayara
2500000.0,Kantaoui,Sousse,,,tayara
0.0,La Soukra,Ariana,,,tayara
2199.0,Cité Ennasr 2,Ariana,,,tayara
1150.0,Cité Ennasr 2,Ariana,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
0.0,El Manar 1,Tunis,,,tayara
5.0,Khzema,Sousse,,,tayara
4500.0,El Menzah 9,Tunis,,,tayara
430.0,ROUTE SALTANIA,Sfax,,,tayara
560000.0,Chatt mariem,Sousse,,,tayara
850.0,tunis,tunis,,,tayara
1150.0,Cité Ennasr 2,Ariana,,,tayara
1450.0,La Soukra,Ariana,,,tayara
1200.0,El Menzah 5,Ariana,,,tayara
80.0,Menzah,Tunis,,,tayara
850.0,Ain Zaghouen,Tunis,,,tayara
1100.0,Ain Zaghouan Nord,Tunis,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
330000.0,El Haouaria,Nabeul,,,tayara
265000.0,Mrezga,Nabeul,,,tayara
1700.0,Hergla,Sousse,,,tayara
1800.0,Cité Ennasr 2,Ariana,,,tayara
376000.0,Kantaoui,Sousse,,,tayara
3500.0,El Menzah 9,Tunis,,,tayara
371.0,Medina Jedida,Ben Arous,,,tayara
160000.0,Medina Jedida,Ben Arous,,,tayara
190000.0,Medina Jedida,Ben Arous,,,tayara
220000.0,Autres Villes,Ben Arous,,,tayara
1200.0,tunis,tunis,,,tayara
1250.0,Tunis Belvedere,Tunis,,,tayara
205000.0,Medina Jedida,Ben Arous,,,tayara
0.0,Mornaguia,La Manouba,,,tayara
1.0,Mégrine,Ben Arous,,,tayara
480.0,Radès,Ben Arous,,,tayara
178000.0,Khzema,Sousse,,,tayara
1350.0,Boumhel,Ben Arous,,,tayara
90.0,La Marsa,Tunis,,,tayara
2200.0,Mégrine,Ben Arous,,,tayara
350000.0,Djerba Houmt Souk,Médenine,,,tayara
195000.0,Ariana,Ariana,,,tayara
1.0,Sousse,Sousse,,,tayara
1300.0,La Soukra,Ariana,,,tayara
0.0,La Soukra,Ariana,,,tayara
434000.0,Sousse Jawhara,Sousse,,,tayara
790000.0,Medina Jedida,Ben Arous,,,tayara
800.0,tunis,tunis,,,tayara
90.0,Ain Zaghouen,Tunis,,,tayara
750.0,Khzema,Sousse,,,tayara
500.0,Hammam Sousse,Sousse,,,tayara
430000.0,La Soukra,Ariana,,,tayara
1750.0,Kantaoui,Sousse,,,tayara
1400.0,tunis,tunis,,,tayara
6500.0,La Soukra,Ariana,,,tayara
550000.0,Borj Cedria,Ben Arous,,,tayara
800.0,La Soukra,Ariana,,,tayara
1100.0,El Menzah 7,Ariana,,,tayara
2000.0,Sidi Daoud,Tunis,,,tayara
1500000.0,Kantaoui,Sousse,,,tayara
1900.0,Cité Ennasr 2,Ariana,,,tayara
240000.0,Mnihla,Ariana,,,tayara
1400.0,Montplaisir,Tunis,,,tayara
496000.0,Raoued,Ariana,,,tayara
4000.0,Centre Urbain Nord,Tunis,,,tayara
600.0,tunis,tunis,,,tayara
1100.0,L Aouina,Tunis,,,tayara
1200000.0,El Menzah 9,Tunis,,,tayara
1100.0,La Soukra,Ariana,,,tayara
330000.0,Raoued,Ariana,,,tayara
650000.0,Tunis,Tunis,,,tayara
4000.0,Sahloul,Sousse,,,tayara
2600.0,Khzema,Sousse,,,tayara
1.0,L Aouina,Tunis,,,tayara
350000.0,Chatt mariem,Sousse,,,tayara
0.0,Ariana,Ariana,,,tayara
399000.0,Kantaoui,Sousse,,,tayara
1250.0,Khzema,Sousse,,,tayara
630000.0,Sousse,Sousse,,,tayara
260000.0,Khzema,Sousse,,,tayara
270000.0,Sousse,Sousse,,,tayara
880000.0,Sahloul,Sousse,,,tayara
170000.0,Sousse Sidi Abdelhamid,Sousse,,,tayara
2500000.0,Chatt mariem,Sousse,,,tayara
1400.0,Nouvelle Ariana,Ariana,,,tayara
3100000.0,Autres Villes,Ben Arous,,,tayara
25000.0,Fouchana,Ben Arous,,,tayara
550000.0,Hergla,Sousse,,,tayara
180000.0,Mrezga,Nabeul,,,tayara
870000.0,Khzema,Sousse,,,tayara
1200.0,La Soukra,Ariana,,,tayara
780.0,Monastir,Monastir,,,tayara
830.0,Ghazela,Ariana,,,tayara
1200.0,tunis,tunis,,,tayara
1500.0,L Aouina,Tunis,,,tayara
80.0,L Aouina,Tunis,,,tayara
145000.0,Route Mehdia,Sfax,,,tayara
1600000000.0,Mrezga,Nabeul,,,tayara
155000.0,Kélibia,Nabeul,,,tayara
216000.0,L Aouina,Tunis,,,tayara
70.0,L Aouina,Tunis,,,tayara
140000.0,Djerba Ajim,Médenine,,,tayara
350000.0,Hammamet,Nabeul,,,tayara
310000.0,tunis,tunis,,,tayara
1.0,Centre Ville Lafayette,Tunis,,,tayara
1850.0,El Menzah 8,Ariana,,,tayara
140000.0,Hammamet,Nabeul,,,tayara
27999.0,Hammamet,Nabeul,,,tayara
28000.0,Hammamet,Nabeul,,,tayara
1300.0,Chotrana 1,Ariana,,,tayara
1100.0,La Soukra,Ariana,,,tayara
78000.0,Hammamet,Nabeul,,,tayara
258000.0,Ain Zaghouen,Tunis,,,tayara
550000.0,L Aouina,Tunis,,,tayara
1100.0,Ain Zaghouan Nord,Tunis,,,tayara
2000.0,Lac 1,Tunis,,,tayara
280.0,Lac 1,Tunis,,,tayara
280.0,Lac 2,Tunis,,,tayara
2850.0,Lac 2,Tunis,,,tayara
70.0,L Aouina,Tunis,,,tayara
70.0,L Aouina,Tunis,,,tayara
3000.0,tunis,tunis,,,tayara
1600.0,tunis,tunis,,,tayara
0.0,Radès,Ben Arous,,,tayara
550.0,Boumhel,Ben Arous,,,tayara
430000.0,La Soukra,Ariana,,,tayara
70.0,Ain Zaghouen,Tunis,,,tayara
1900.0,Jardins De Carthage,Tunis,,,tayara
140000.0,Ez Zeriba,Zaghouan,,,tayara
125000.0,Hammamet,Nabeul,,,tayara
68000.0,Hammamet,Nabeul,,,tayara
85000.0,Hammamet,Nabeul,,,tayara
170000.0,Hammamet,Nabeul,,,tayara
900000.0,Le Bardo,Tunis,,,tayara
75000.0,Ez Zeriba,Zaghouan,,,tayara
68000.0,Hammamet,Nabeul,,,tayara
269999.0,Hammamet,Nabeul,,,tayara
65000.0,Hammamet,Nabeul,,,tayara
850.0,Monfleury,Tunis,,,tayara
65000.0,Hammamet,Nabeul,,,tayara
4000.0,La Marsa,Tunis,,,tayara
4000.0,Ennasr,Ariana,,,tayara
160000.0,tunis,tunis,,,tayara
89000.0,Sfax,Sfax,,,tayara
1200.0,L Aouina,Tunis,,,tayara
